hh_ids,trx_yr_mo,inc_hh_byti,con_pur_hh_byti,con_prod_hh_byti,dem_urban,dem_hh_size,dem_pae_oecd,dem_pae_kihbs,con_hh_byti,inc_hh_byti_pae_oecd,con_hh_byti_pae_oecd,inc_hh_byti_pae_kihbs,con_hh_byti_pae_kihbs,inc_below_1_usd_oecd,con_below_1_usd_oecd,inc_below_1_usd_kihbs,con_below_1_usd_kihbs,inc_below_2_usd_oecd,con_below_2_usd_oecd,inc_below_2_usd_kihbs,con_below_2_usd_kihbs,inc_below_5_usd_oecd,con_below_5_usd_oecd,inc_below_5_usd_kihbs,con_below_5_usd_kihbs
"KNBOM39","2012_12",136.4706,182.4118,0,1,1,1,1,182.4118,4.474445,5.980714,4.474445,5.980714,0,0,0,0,0,0,0,0,1,0,1,0
"KNBOM39","2013_01",152.9412,204.7412,0,1,1,1,1,204.7412,5.014465,6.712826,5.014465,6.712826,0,0,0,0,0,0,0,0,0,0,0,0
"KNBOM39","2013_02",157.6471,103.6235,0,1,1,1,1,103.6235,5.168756,3.397493,5.168756,3.397493,0,0,0,0,0,0,0,0,0,1,0,1
"KNBOM39","2013_03",111.7647,80.49412,0,1,1,1,1,80.49412,3.664417,2.639151,3.664417,2.639151,0,0,0,0,0,0,0,0,1,1,1,1
"KNBOM39","2013_04",247.0588,149.4353,0,1,1,1,1,149.4353,8.100289,4.899518,8.100289,4.899518,0,0,0,0,0,0,0,0,0,1,0,1
"KNBOM39","2013_05",144.7059,116.0706,0,1,1,1,1,116.0706,4.744455,3.805593,4.744455,3.805593,0,0,0,0,0,0,0,0,1,1,1,1
"KNBOM39","2013_06",42.35294,80.2353,0,1,1,1,1,80.2353,1.388621,2.630666,1.388621,2.630666,0,0,0,0,1,0,1,0,1,1,1,1
"KNBOM39","2013_07",52,51.74118,0,1,1,1,1,51.74118,1.704918,1.696432,1.704918,1.696432,0,0,0,0,1,1,1,1,1,1,1,1
"KNBOM39","2013_08",184.7059,106.8,0,1,1,1,1,106.8,6.055931,3.501639,6.055931,3.501639,0,0,0,0,0,0,0,0,0,1,0,1
"KNBOM39","2013_09",159.5882,195.2235,0,1,1,1,1,195.2235,5.232401,6.400771,5.232401,6.400771,0,0,0,0,0,0,0,0,0,0,0,0
"KNBOM39","2013_10",26.70588,39.52941,0,1,1,1,1,39.52941,.8756027,1.296046,.8756027,1.296046,1,0,1,0,1,1,1,1,1,1,1,1
"KNBOM40","2012_11",574.1177,504.7177,0,1,5,3.2,3.54,504.7177,5.882353,5.171288,5.317381,4.67461,0,0,0,0,0,0,0,0,0,0,0,1
"KNBOM40","2012_12",1011.765,292.5294,0,1,5,3.2,3.54,292.5294,10.36644,2.997228,9.370795,2.709358,0,0,0,0,0,0,0,0,0,1,0,1
"KNBOM40","2013_01",223.5294,415.6471,0,1,5,3.2,3.54,415.6471,2.29026,4.258679,2.070292,3.849653,0,0,0,0,0,0,0,0,1,1,1,1
"KNBOM40","2013_02",508.2353,653.5294,0,1,5,3.2,3.54,653.5294,5.207328,6.695998,4.70719,6.05288,0,0,0,0,0,0,0,0,0,0,1,0
"KNBOM40","2013_03",760,339.8235,0,1,5,3.2,3.54,339.8235,7.786885,3.481798,7.038992,3.147388,0,0,0,0,0,0,0,0,0,1,0,1
"KNBOM40","2013_04",1076.471,580,0,1,5,3.2,3.54,580,11.02941,5.942623,9.97009,5.371862,0,0,0,0,0,0,0,0,0,0,0,0
"KNBOM40","2013_05",1125.882,376,0,1,5,3.2,3.54,376,11.53568,3.852459,10.42773,3.482449,0,0,0,0,0,0,0,0,0,1,0,1
"KNBOM40","2013_06",229.4118,339.4706,0,1,5,3.2,3.54,339.4706,2.35053,3.478182,2.124773,3.14412,0,0,0,0,0,0,0,0,1,1,1,1
"KNBOM40","2013_07",825.8823,392.5882,0,1,5,3.2,3.54,392.5882,8.461909,4.02242,7.649183,3.636086,0,0,0,0,0,0,0,0,0,1,0,1
"KNBOM40","2013_08",588.2353,386.9647,0,1,5,3.2,3.54,386.9647,6.027001,3.964803,5.448136,3.584002,0,0,0,0,0,0,0,0,0,1,0,1
"KNBOM40","2013_09",13.52941,859.4588,0,1,5,3.2,3.54,859.4588,.138621,8.80593,.1253071,7.960163,1,0,1,0,1,0,1,0,1,0,1,0
"KNBOM40","2013_10",-217.647,336.5059,0,1,5,3.2,3.54,336.5059,-2.22999,3.447806,-2.01581,3.116661,1,0,1,0,1,0,1,0,1,1,1,1
"KNBOM42","2012_12",111.9412,119.7765,.3571429,1,14,9.5,12.54,120.1336,.3863371,.4146113,.2926796,.3140994,1,1,1,1,1,1,1,1,1,1,1,1
"KNBOM42","2013_01",73.41177,95.41177,.5056022,1,14,9.5,12.54,95.91737,.2533624,.3310349,.1919412,.250784,1,1,1,1,1,1,1,1,1,1,1,1
"KNBOM42","2013_02",95.47059,97.11765,.5490196,1,14,9.5,12.54,97.66666,.329493,.3370722,.2496159,.2553577,1,1,1,1,1,1,1,1,1,1,1,1
"KNBOM42","2013_03",81.29412,85,.9495798,1,14,9.5,12.54,85.94958,.2805664,.2966336,.2125503,.2247224,1,1,1,1,1,1,1,1,1,1,1,1
"KNBOM42","2013_04",48,74.84706,.7563025,1,14,9.5,12.54,75.60336,.1656601,.2609262,.1255,.1976714,1,1,1,1,1,1,1,1,1,1,1,1
"KNBOM42","2013_05",73.41177,77.2353,.5126051,1,14,9.5,12.54,77.7479,.2533624,.2683275,.1919412,.2032784,1,1,1,1,1,1,1,1,1,1,1,1
"KNBOM42","2013_06",53.29412,102.8471,.605042,1,14,9.5,12.54,103.4521,.1839314,.3570392,.139342,.2704842,1,1,1,1,1,1,1,1,1,1,1,1
"KNBOM42","2013_07",69.64706,77.58823,.6218487,1,14,9.5,12.54,78.21008,.2403695,.2699226,.1820981,.2044868,1,1,1,1,1,1,1,1,1,1,1,1
"KNBOM42","2013_08",32.90588,72.08235,1.02521,1,14,9.5,12.54,73.10756,.1135665,.2523125,.0860352,.1911459,1,1,1,1,1,1,1,1,1,1,1,1
"KNBOM42","2013_09",63.8,66.58823,.789916,1,14,9.5,12.54,67.37815,.2201898,.2325389,.1668105,.1761658,1,1,1,1,1,1,1,1,1,1,1,1
"KNBOM42","2013_10",35.23529,43.29412,.2689076,1,14,9.5,12.54,43.56303,.1216059,.1503469,.0921256,.1138992,1,1,1,1,1,1,1,1,1,1,1,1
"KNBOM50","2012_10",80.82353,97.28236,0,1,5,3.4,4.3,97.28236,.7793976,.9381133,.6162679,.741764,1,1,1,1,1,1,1,1,1,1,1,1
"KNBOM50","2012_11",48.47059,64.37647,0,1,5,3.4,4.3,64.37647,.4674116,.6207953,.3695813,.4908614,1,1,1,1,1,1,1,1,1,1,1,1
"KNBOM50","2012_12",12.58823,210.7059,0,1,5,3.4,4.3,210.7059,.1213909,2.031879,.0959835,1.606602,1,0,1,0,1,0,1,1,1,1,1,1
"KNBOM50","2013_01",-50.2353,111.7059,0,1,5,3.4,4.3,111.7059,-.4844291,1.077202,-.383037,.8517413,1,0,1,1,1,1,1,1,1,1,1,1
"KNBOM50","2013_02",-69.27058,70.97647,0,1,5,3.4,4.3,70.97647,-.6679902,.6844404,-.5281783,.5411854,1,1,1,1,1,1,1,1,1,1,1,1
"KNBOM50","2013_03",89.70589,120.7176,0,1,5,3.4,4.3,120.7176,.8650519,1.164105,.6839945,.9204547,1,0,1,1,1,1,1,1,1,1,1,1
"KNBOM50","2013_04",95.10588,89.76471,0,1,5,3.4,4.3,89.76471,.9171252,.8656192,.7251687,.6844431,1,1,1,1,1,1,1,1,1,1,1,1
"KNBOM50","2013_05",219.2353,238.4706,0,1,5,3.4,4.3,238.4706,2.11413,2.29962,1.671638,1.818304,0,0,0,0,0,0,1,1,1,1,1,1
"KNBOM50","2013_06",191.1412,142.0588,0,1,5,3.4,4.3,142.0588,1.843213,1.369902,1.457424,1.083178,0,0,0,0,1,1,1,1,1,1,1,1
"KNBOM50","2013_07",153.7647,155.2353,0,1,5,3.4,4.3,155.2353,1.482784,1.496965,1.172434,1.183647,0,0,0,0,1,1,1,1,1,1,1,1
"KNBOM50","2013_08",130.6824,169.5294,0,1,5,3.4,4.3,169.5294,1.260196,1.634806,.9964343,1.292637,0,0,1,0,1,1,1,1,1,1,1,1
"KNBOM50","2013_09",335.2941,237.2353,0,1,5,3.4,4.3,237.2353,3.233309,2.287708,2.55657,1.808885,0,0,0,0,0,0,0,1,1,1,1,1
"KNBOM50","2013_10",57.17647,80.23529,0,1,5,3.4,4.3,80.23529,.5513642,.773725,.4359624,.6117826,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC02","2013_02",-7.058824,29.41177,1.960784,0,4,2.5,2.95,31.37255,-.0925747,.4114433,-.0784532,.3486808,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC02","2013_03",-1.764706,29.76471,.8144797,0,4,2.5,2.95,30.57919,-.0231437,.4010385,-.0196133,.3398631,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC02","2013_08",-3.529412,33.52941,22.70028,0,4,2.5,2.95,56.22969,-.0462874,.7374386,-.0392266,.6249479,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC03","2013_01",.2352941,43.47059,8.595294,0,5,3,3.6,52.06588,.0025715,.5690261,.0021429,.4741884,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC03","2013_02",4.705883,31.64706,4.381176,0,5,3,3.6,36.02824,.0514304,.3937512,.0428587,.328126,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC03","2013_03",22,26.50588,1.224913,0,5,3,3.6,27.73079,.2404372,.3030688,.2003643,.2525573,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC03","2013_04",14,20.32941,1.380129,0,5,3,3.6,21.70954,.1530055,.2372627,.1275045,.197719,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC03","2013_05",37.88235,39.77647,1.637172,0,5,3,3.6,41.41364,.4140147,.4526081,.3450123,.3771735,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC03","2013_06",25.41176,32,3.161147,0,5,3,3.6,35.16115,.2777242,.3842748,.2314368,.3202291,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC03","2013_07",23.35294,16.05882,10.84874,0,5,3,3.6,26.90756,.2552234,.2940717,.2126862,.2450598,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC03","2013_08",27.76471,20.52941,13.65966,0,5,3,3.6,34.18908,.3034394,.3736511,.2528662,.3113759,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC03","2013_09",21.23529,28.29412,1.676471,0,5,3,3.6,29.97059,.2320797,.3275474,.1933998,.2729562,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC04","2012_11",18.23529,9.411765,30.23529,0,5,3,3.6,39.64706,.1992928,.4333012,.1660774,.3610843,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC04","2012_12",25.29412,15.05882,32.33613,0,5,3,3.6,47.39496,.2764384,.5179777,.2303654,.4316481,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC04","2013_01",25.05882,20.07059,25.23377,0,5,3,3.6,45.30436,.2738669,.4951296,.2282224,.412608,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC04","2013_02",22.94118,24.35294,42.99349,0,5,3,3.6,67.34644,.2507232,.7360266,.2089361,.6133555,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC04","2013_03",30,21.47059,41.62933,0,5,3,3.6,63.09991,.3278688,.6896166,.2732241,.5746804,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC04","2013_04",35.29412,34,12.89412,0,5,3,3.6,46.89412,.3857281,.512504,.32144,.4270867,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC04","2013_05",22.94118,14.11765,6.039216,0,5,3,3.6,20.15686,.2507232,.2202936,.2089361,.183578,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC04","2013_06",25.29412,13.05882,33.58824,0,5,3,3.6,46.64706,.2764384,.509804,.2303654,.4248366,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC04","2013_07",27.05882,16.82353,44.08497,0,5,3,3.6,60.9085,.2957248,.6656666,.2464374,.5547222,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC04","2013_08",15.88235,13.23529,23.91759,0,5,3,3.6,37.15289,.1735776,.4060425,.144648,.3383687,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC04","2013_09",15.88235,7.411765,19.23274,0,5,3,3.6,26.6445,.1735776,.2911967,.144648,.2426639,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC05","2012_12",46.47059,54.70588,25.77677,0,6,3.7,4.6,80.48266,.4117908,.7131826,.331223,.5736469,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC05","2013_01",13.82353,40.70588,27.3997,0,6,3.7,4.6,68.10558,.1224947,.6035054,.0985284,.4854282,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC05","2013_02",20.82353,67.17647,12.35294,0,6,3.7,4.6,79.52941,.184524,.7047356,.1484215,.5668526,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC05","2013_03",3.941176,58.82353,6.705882,0,6,3.7,4.6,65.52941,.034924,.5806771,.0280911,.4670664,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC05","2013_04",56.76471,54.29412,10.9916,0,6,3.7,4.6,65.28571,.5030102,.5785176,.4045952,.4653294,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC05","2013_05",60.58823,82.29412,9.428572,0,6,3.7,4.6,91.72269,.5368918,.8127842,.4318477,.6537612,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC05","2013_06",25.88235,44.58824,33.41513,0,6,3.7,4.6,78.00336,.2293518,.6912128,.1844787,.5559755,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC05","2013_07",75.29412,49.17647,22.44706,0,6,3.7,4.6,71.62353,.6672053,.634679,.5366651,.5105027,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC05","2013_08",77.41177,58.76471,26.38992,0,6,3.7,4.6,85.15462,.6859704,.7545824,.5517589,.6069467,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC05","2013_09",49.41177,49.88235,33.56303,0,6,3.7,4.6,83.44538,.4378535,.7394363,.3521865,.5947639,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC06","2012_10",116.4706,26.94118,0,0,2,1.5,1.65,26.94118,2.545805,.5888782,2.314368,.5353438,0,1,0,1,0,1,0,1,1,1,1,1
"KVIHC06","2012_11",84.82353,69.17647,0,0,2,1.5,1.65,69.17647,1.854066,1.512054,1.685515,1.374595,0,0,0,0,1,1,1,1,1,1,1,1
"KVIHC06","2012_12",124.4118,37.64706,0,0,2,1.5,1.65,37.64706,2.719383,.8228866,2.472166,.7480787,0,1,0,1,0,1,0,1,1,1,1,1
"KVIHC06","2013_01",229.0588,165.5294,0,0,2,1.5,1.65,165.5294,5.00675,3.618129,4.551591,3.289208,0,0,0,0,0,0,0,0,0,1,1,1
"KVIHC06","2013_02",326.0588,86.58823,0,0,2,1.5,1.65,86.58823,7.126969,1.892639,6.479063,1.720581,0,0,0,0,0,1,0,1,0,1,0,1
"KVIHC06","2013_03",186.1765,127.8824,0,0,2,1.5,1.65,127.8824,4.069431,2.795243,3.699483,2.54113,0,0,0,0,0,0,0,0,1,1,1,1
"KVIHC06","2013_04",192.7647,150.9412,0,0,2,1.5,1.65,150.9412,4.213436,3.299261,3.830396,2.999328,0,0,0,0,0,0,0,0,1,1,1,1
"KVIHC06","2013_05",204.0588,73.17648,0,0,2,1.5,1.65,73.17648,4.460302,1.599486,4.05482,1.454078,0,0,0,0,0,1,0,1,1,1,1,1
"KVIHC06","2013_06",383.2353,199.7647,0,0,2,1.5,1.65,199.7647,8.376728,4.366442,7.615207,3.969492,0,0,0,0,0,0,0,0,0,1,0,1
"KVIHC06","2013_07",160,133.4706,0,0,2,1.5,1.65,133.4706,3.497268,2.91739,3.179334,2.652173,0,0,0,0,0,0,0,0,1,1,1,1
"KVIHC06","2013_08",186.2353,84.47059,1.882353,0,2,1.5,1.65,86.35294,4.070717,1.887496,3.700652,1.715906,0,0,0,0,0,1,0,1,1,1,1,1
"KVIHC06","2013_09",148.8235,98.17647,4.470588,0,2,1.5,1.65,102.6471,3.252973,2.243652,2.957249,2.039683,0,0,0,0,0,0,0,0,1,1,1,1
"KVIHC08","2012_12",56.47059,68.15294,8.883511,0,6,3.9,4.13,77.03645,.4747422,.6476372,.4483038,.6115703,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC08","2013_01",42.35294,71,11.90834,0,6,3.9,4.13,82.90835,.3560567,.6970016,.3362278,.6581856,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC08","2013_02",76.11765,55.15294,15.36332,0,6,3.9,4.13,70.51627,.639913,.5928227,.6042761,.5598084,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC08","2013_03",32.23529,51.2,15.75432,0,6,3.9,4.13,66.95432,.2709987,.5628778,.2559068,.5315312,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC08","2013_04",34.82353,83.70589,20.58824,0,6,3.9,4.13,104.2941,.2927577,.8767896,.276454,.8279611,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC08","2013_05",45.88235,60,10.16807,0,6,3.9,4.13,70.16807,.3857281,.5898955,.3642468,.5570441,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC08","2013_06",99.76471,72.64706,42.07563,0,6,3.9,4.13,114.7227,.8387113,.9644614,.7920034,.9107504,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC08","2013_07",64.35294,54.35294,13.78267,0,6,3.9,4.13,68.13561,.5410084,.5728089,.5108795,.5409091,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC08","2013_08",4.117649,22,17.89858,0,6,3.9,4.13,39.89858,.0346166,.3354231,.0326888,.3167434,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC08","2013_09",4.117647,7.235294,6.133875,0,6,3.9,4.13,13.36917,.0346166,.1123932,.0326888,.106134,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC09","2013_03",-8.235294,26.11765,.7058824,0,6,3.7,4.19,26.82353,-.0729756,.2376919,-.0644414,.209895,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC09","2013_04",-4.235294,14.82353,11.81961,0,6,3.7,4.19,26.64314,-.0375303,.2360934,-.0331413,.2084834,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC09","2013_07",2.117647,21.58824,53.03595,0,6,3.7,4.19,74.62418,.0187651,.6612688,.0165707,.5839366,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC10","2012_11",50,48.47059,8.482754,0,5,3.2,3.95,56.95334,.5122951,.5835384,.4150239,.4727399,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC10","2012_12",82.11765,96.2,7.166932,0,5,3.2,3.95,103.3669,.8413694,1.059087,.6816157,.8579949,1,0,1,1,1,1,1,1,1,1,1,1
"KVIHC10","2013_01",92.82353,56.70588,4.062254,0,5,3.2,3.95,60.76814,.9510608,.6226243,.7704796,.5044045,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC10","2013_02",20.58824,180.8824,1.362229,0,5,3.2,3.95,182.2446,.210945,1.86726,.1708922,1.512717,1,0,1,0,1,1,1,1,1,1,1,1
"KVIHC10","2013_03",53.29412,55.17647,8.823529,0,5,3.2,3.95,64,.5460463,.6557377,.4423666,.5312306,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC10","2013_04",78.2353,66.82353,5.098039,0,5,3.2,3.95,71.92157,.8015912,.7369013,.6493903,.5969834,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC10","2013_05",87.64706,94.70588,6.532213,0,5,3.2,3.95,101.2381,.8980232,1.037276,.7275125,.8403245,1,0,1,1,1,1,1,1,1,1,1,1
"KVIHC10","2013_06",81.76471,80.11765,17.63866,0,5,3.2,3.95,97.75631,.8377532,1.001601,.6786861,.811424,1,0,1,1,1,1,1,1,1,1,1,1
"KVIHC10","2013_07",45.17647,38.55294,13.23413,0,5,3.2,3.95,51.78708,.4628737,.5306053,.3749863,.4298574,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC10","2013_08",62.35294,59.17647,19.88198,0,5,3.2,3.95,79.05846,.6388621,.8100252,.5175592,.6562229,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC10","2013_09",61.76471,87.64706,0,0,5,3.2,3.95,87.64706,.6328351,.8980231,.5126765,.7275124,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC10","2013_10",2.941176,2.882353,.3208556,0,5,3.2,3.95,3.203208,.030135,.0328198,.0244132,.0265882,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC11","2012_12",21.76471,29.70588,11.35714,0,3,2.2,2.65,41.06303,.3243622,.6119676,.2692818,.5080485,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC11","2013_01",11.76471,31.52941,14.14706,0,3,2.2,2.65,45.67647,.1753309,.6807224,.1455577,.565128,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC11","2013_02",4.705883,192.3529,3.325792,0,3,2.2,2.65,195.6787,.0701324,2.916225,.0582231,2.421017,1,0,1,0,1,0,1,0,1,1,1,1
"KVIHC11","2013_03",-17.64706,73.76471,3.987934,0,3,2.2,2.65,77.75264,-.2629964,1.158758,-.2183366,.9619875,1,0,1,1,1,1,1,1,1,1,1,1
"KVIHC11","2013_04",-2.823529,12.43529,5.392157,0,3,2.2,2.65,17.82745,-.0420794,.2656848,-.0349339,.2205685,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC11","2013_05",3.176471,27.58824,1.470588,0,3,2.2,2.65,29.05882,.0473393,.4330674,.0393006,.3595277,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC11","2013_08",-5.294117,85.7647,10.99245,0,3,2.2,2.65,96.75715,-.0788989,1.441984,-.065501,1.197119,1,0,1,0,1,1,1,1,1,1,1,1
"KVIHC12","2012_11",1.764706,6.058824,3.467492,0,3,2,1.89,9.526316,.0289296,.1561691,.0306133,.1652583,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC12","2012_12",10,27.05882,4.767802,0,3,2,1.89,31.82663,.1639344,.5217479,.1734756,.5521142,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC12","2013_01",26,44.47059,0,0,3,2,1.89,44.47059,.4262295,.729026,.4510365,.7714561,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC12","2013_02",36.23529,30.41177,0,0,3,2,1.89,30.41177,.5940212,.4985535,.6285939,.5275699,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC12","2013_03",13.64706,19.58824,0,0,3,2,1.89,19.58824,.2237223,.3211186,.2367432,.3398081,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC12","2013_04",21.23529,37,1.882353,0,3,2,1.89,38.88235,.3481196,.6374156,.3683805,.6745139,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC12","2013_05",.1176471,52.05882,1.323529,0,3,2,1.89,53.38235,.0019286,.8751205,.0020409,.9260535,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC12","2013_06",28,26.41177,7.5,0,3,2,1.89,33.91177,.4590164,.5559306,.4857316,.5882863,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC12","2013_07",16.11765,39.68235,14.23162,0,3,2,1.89,53.91397,.2642237,.8838356,.2796018,.9352757,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC12","2013_08",-7.411766,121.9412,45.29779,0,3,2,1.89,167.239,-.1215044,2.741622,-.128576,2.901188,1,0,1,0,1,0,1,0,1,1,1,1
"KVIHC12","2013_09",14.11765,15.64706,9,0,3,2,1.89,24.64706,.2314368,.4040502,.2449067,.4275663,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC13","2012_11",35.49412,30.58824,40.71989,0,11,6.4,7.38,71.30813,.1818346,.365308,.1576886,.3167983,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC13","2012_12",55.05882,45.52941,88.77979,0,11,6.4,7.38,134.3092,.2820636,.6880594,.244608,.5966911,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC13","2013_01",111.4118,51.76471,76.82633,0,11,6.4,7.38,128.591,.570757,.6587656,.4949654,.5712872,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC13","2013_02",235.2941,38.41177,39.80952,0,11,6.4,7.38,78.22129,1.2054,.4007238,1.045334,.3475112,0,1,0,1,1,1,1,1,1,1,1,1
"KVIHC13","2013_03",-85.5647,81.41177,45.12309,0,11,6.4,7.38,126.5349,-.4383438,.6482318,-.3801355,.5621523,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC13","2013_04",65.92941,48.65882,42.91349,0,11,6.4,7.38,91.57232,.3377531,.4691205,.2929024,.4068253,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC13","2013_05",65.57647,71.2353,43.36678,0,11,6.4,7.38,114.6021,.335945,.5871008,.2913345,.5091389,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC13","2013_06",92.08235,91.6,28.78235,0,11,6.4,7.38,120.3824,.4717334,.6167129,.4090913,.5348188,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC13","2013_07",26.78824,17.05882,16.81092,0,11,6.4,7.38,33.86975,.1372348,.1735131,.1190112,.150472,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC13","2013_08",59.14117,45.64706,49.7395,0,11,6.4,7.38,95.38656,.3029773,.4886606,.2627446,.4237708,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC13","2013_09",67.37647,23.41176,44.18487,0,11,6.4,7.38,67.59664,.3451664,.3462943,.2993312,.3003094,1,1,1,1,1,1,1,1,1,1,1,1
"KVIHC14","2012_10",85.88235,39.64706,34.87626,0,4,2.7,3.3,74.52332,1.042894,.9049582,.8532773,.7404205,0,1,1,1,1,1,1,1,1,1,1,1
"KVIHC14","2012_11",46.47059,110.7647,65.46865,0,4,2.7,3.3,176.2334,.5643058,2.140053,.4617048,1.750952,1,0,1,0,1,0,1,1,1,1,1,1
"KVIHC14","2012_12",21.94118,52,44.04034,0,4,2.7,3.3,96.04034,.2664381,1.166246,.2179948,.9542011,1,0,1,1,1,1,1,1,1,1,1,1
"KVIHC14","2013_01",13.52941,138.4118,43.70896,0,4,2.7,3.3,182.1207,.1642916,2.211545,.1344204,1.809446,1,0,1,0,1,0,1,1,1,1,1,1
"KVIHC14","2013_02",61.05882,127.0588,35.9902,0,4,2.7,3.3,163.049,.741455,1.979952,.606645,1.61996,1,0,1,0,1,1,1,1,1,1,1,1
"KVIHC14","2013_03",45.05882,70.05882,35.40138,0,4,2.7,3.3,105.4602,.5471624,1.280634,.4476783,1.047791,1,0,1,0,1,1,1,1,1,1,1,1
"KVIHC14","2013_04",21.76471,50.6,33.01038,0,4,2.7,3.3,83.61038,.2642952,1.015305,.2162415,.8307043,1,0,1,1,1,1,1,1,1,1,1,1
"KVIHC14","2013_05",24.11765,49.58823,37.57786,0,4,2.7,3.3,87.16609,.2928676,1.058483,.239619,.8660317,1,0,1,1,1,1,1,1,1,1,1,1
"KVIHC14","2013_06",136.4706,66.70588,54.41094,0,4,2.7,3.3,121.1168,1.657202,1.470757,1.355893,1.203346,0,0,0,0,1,1,1,1,1,1,1,1
"KVIHC14","2013_07",13.41177,40.11765,58.81052,0,4,2.7,3.3,98.92816,.162863,1.201313,.1332515,.9828928,1,0,1,1,1,1,1,1,1,1,1,1
"KVIHC14","2013_08",57.17647,86.88235,38.90657,0,4,2.7,3.3,125.7889,.6943105,1.527492,.5680723,1.249766,1,0,1,0,1,1,1,1,1,1,1,1
