hh_ids,trx_yr_mo,inc_hh_byti,inc_hh_byti_AGRI,inc_hh_byti_CITMPC,inc_hh_byti_NEINCG,inc_hh_byti_REI,inc_hh_byti_RIOI,inc_hh_byti_RR,inc_hh_byti_SEI
"KMOMM03","2013_08",248.5647,0,79.42353,1.176471,100.9059,0,67.05882,0
"KMOMM03","2013_09",226.7177,0,0,0,219.6588,0,7.058824,0
"KMOMM04","2012_10",69.64706,0,0,0,0,0,47.05882,22.58824
"KMOMM04","2012_11",88.23529,0,0,78.11765,0,0,9.411765,.7058824
"KMOMM04","2012_12",77.64706,0,3.529412,0,0,0,62.23529,11.88235
"KMOMM04","2013_01",177.7059,0,4.117647,120,0,23.52941,18.58824,11.47059
"KMOMM04","2013_02",230.5882,0,0,165.8824,0,64.70589,0,0
"KMOMM04","2013_03",84.35294,0,11.76471,19.88235,0,45.88235,1.529412,5.294118
"KMOMM04","2013_04",77.7647,0,0,37.64706,0,12.94118,27.17647,0
"KMOMM04","2013_05",107.4118,0,0,77.17647,0,0,29.76471,.4705885
"KMOMM04","2013_06",100.8235,0,25.29412,21.17647,0,0,36.58824,17.76471
"KMOMM04","2013_07",232.7294,0,94.02353,94.11765,0,0,34.88235,9.705882
"KMOMM04","2013_08",115.5059,0,79.62353,1.176471,0,0,30.70588,4
"KMOMM04","2013_09",57.21177,0,39.44706,0,0,0,14.23529,3.529412
"KMOMM06","2012_10",3.529412,0,3.529412,0,0,0,0,0
"KMOMM06","2012_11",47.05882,0,24.70588,0,0,0,22.35294,0
"KMOMM06","2013_01",61.05882,0,27.64706,0,0,0,33.41177,0
"KMOMM06","2013_02",38.70588,0,0,0,0,0,38.70588,0
"KMOMM06","2013_03",65.88235,0,15.29412,14.11765,0,0,36.47059,0
"KMOMM06","2013_04",73.05882,0,69.41177,0,0,0,3.647059,0
"KMOMM06","2013_05",83.17647,0,63.88235,0,0,0,19.29412,0
"KMOMM06","2013_06",115.6471,0,31.17647,10.58823,0,0,73.88235,0
"KMOMM06","2013_07",126.2118,0,74.47059,0,0,11.76471,39.97647,0
"KMOMM06","2013_08",103.7412,0,41.25882,0,0,0,62.48235,0
"KMOMM06","2013_09",63.45882,0,15.10588,0,0,0,48.35294,0
"KMOMM07","2012_10",85.05882,0,57.64706,0,0,0,0,27.41177
"KMOMM07","2012_11",163.5294,0,108.2353,0,0,0,0,55.29412
"KMOMM07","2012_12",127.8824,0,110,0,0,0,0,17.88235
"KMOMM07","2013_01",161.0588,0,107.6471,11.76471,0,0,0,41.64706
"KMOMM07","2013_02",145.0588,0,93.52941,0,0,8.235294,0,43.29412
"KMOMM07","2013_03",143.1765,0,95.29411,0,0,0,0,47.88235
"KMOMM07","2013_04",110.7059,0,61.17647,0,0,0,0,49.52941
"KMOMM07","2013_05",123.8824,0,58.82353,17.64706,0,0,4.705883,42.70588
"KMOMM07","2013_06",132.3529,0,83.52941,0,0,0,.9411765,47.88235
"KMOMM07","2013_07",158.2353,0,101.1765,0,0,0,10.23529,46.82353
"KMOMM07","2013_08",295.8824,0,142.353,47.05882,0,0,47.05882,59.41177
"KMOMM07","2013_09",66.2353,0,32.94118,0,0,0,4.470588,28.82353
"KMOMM10","2012_10",208.4941,0,58.82353,0,149.6706,0,0,0
"KMOMM10","2012_11",104.7059,0,55.29412,0,0,31.76471,17.64706,0
"KMOMM10","2012_12",325.5529,0,0,0,289.0824,35.29412,1.176471,0
"KMOMM10","2013_01",109.5882,0,24.94118,0,0,65.41177,19.23529,0
"KMOMM10","2013_02",369.4235,0,50.64706,0,304.3059,14.47059,0,0
"KMOMM10","2013_03",168.9412,0,14.23529,0,0,0,154.7059,0
"KMOMM10","2013_04",212.9059,-15.29412,45.88235,0,152.5529,23.52941,6.235294,0
"KMOMM10","2013_05",201.8353,0,16.44706,0,153.153,29.41176,2.823529,0
"KMOMM10","2013_06",278.7059,0,36.72941,0,151.5529,84.70588,5.717647,0
"KMOMM10","2013_07",254.2353,0,31.35294,0,170.5294,45.88235,6.470588,0
"KMOMM10","2013_08",410.9059,0,14.82353,0,329.7294,25.88235,40.47059,0
"KMOMM10","2013_09",58.23529,0,29.41177,0,0,28.23529,.5882353,0
"KMOMM11","2012_11",149.5294,0,0,0,149.5294,0,0,0
"KMOMM11","2012_12",147.1765,0,0,0,147.1765,0,0,0
"KMOMM11","2013_01",313.1765,0,0,0,300.2353,5.882353,0,7.058824
"KMOMM11","2013_02",32.05882,0,0,0,13.23529,14.11765,0,4.705883
"KMOMM11","2013_03",161.6471,0,0,0,154.7059,2.352941,0,4.588235
"KMOMM11","2013_04",228.7647,0,0,0,211.1176,0,7.058824,10.58824
"KMOMM11","2013_05",249.0588,0,0,0,225.5294,23.52941,0,0
"KMOMM11","2013_06",294.1176,0,0,0,247.0588,47.05882,0,0
"KMOMM11","2013_07",460.4706,0,0,0,447.0588,8.235294,0,5.176471
"KMOMM11","2013_08",170.3529,0,0,0,158.8235,0,0,11.52941
"KMOMM11","2013_09",208.4706,0,0,0,158.8235,0,1.176471,48.47059
"KMOMM12","2012_11",41.17647,0,0,0,0,0,0,41.17647
"KMOMM12","2012_12",19.52941,0,0,0,0,0,4.235294,15.29412
"KMOMM12","2013_01",188,0,0,0,0,0,0,188
"KMOMM12","2013_02",178,0,0,0,0,0,0,178
"KMOMM12","2013_03",186,0,0,0,0,4.705883,0,181.2941
"KMOMM12","2013_04",221.6471,0,0,0,0,127.0588,0,94.58824
"KMOMM12","2013_05",271.1765,0,14.11765,0,0,127.0588,0,130
"KMOMM12","2013_06",321.7647,0,0,0,0,136.4706,0,185.2941
"KMOMM12","2013_07",195.8824,0,0,0,0,80,0,115.8824
"KMOMM12","2013_08",233.8235,0,0,0,0,23.52941,.2941177,210
"KMOMM12","2013_09",126.9412,0,0,0,0,18.82353,0,108.1177
"KMOMM13","2012_11",128.2353,0,44.70588,0,0,0,83.52941,0
"KMOMM13","2012_12",292.2353,0,5.882353,0,0,0,278.7059,7.647059
"KMOMM13","2013_01",42.52941,0,6.823529,0,0,0,0,35.70588
"KMOMM13","2013_02",97.88235,0,11.76471,0,0,1.411765,64.70589,20
"KMOMM13","2013_03",624.8235,0,96.47059,0,0,1.882353,526.4706,0
"KMOMM13","2013_04",293.6471,0,118.8235,0,0,0,172.4706,2.352941
"KMOMM13","2013_05",198.353,0,52.94118,0,0,0,145.4118,0
"KMOMM13","2013_06",169.1765,0,18.82353,8.470589,2.352941,0,139.5294,0
"KMOMM13","2013_07",304.3529,0,0,0,162.3529,0,142,0
"KMOMM13","2013_08",193.8235,0,21.17647,0,0,30.58823,105.6471,36.41177
"KMOMM13","2013_09",43.76471,0,0,1.176471,0,0,42.58824,0
"KMOMM15","2012_10",51.23529,0,0,0,0,0,0,51.23529
"KMOMM15","2012_11",174.1765,0,0,0,0,0,0,174.1765
"KMOMM15","2012_12",28.11765,0,0,0,0,0,0,28.11765
"KMOMM15","2013_01",33.64706,0,0,0,0,1.588235,0,32.05882
"KMOMM15","2013_02",76.2353,0,0,0,0,4.294118,0,71.94118
"KMOMM15","2013_03",77.2353,0,3.529412,0,0,0,0,73.70588
"KMOMM15","2013_04",73.82353,0,0,0,0,0,0,73.82353
"KMOMM15","2013_05",56.58823,0,0,0,0,0,2.352941,54.23529
"KMOMM15","2013_06",89.58823,0,2.941176,0,0,0,3.529412,83.11765
"KMOMM15","2013_07",94.18823,0,0,0,0,0,0,94.18823
"KMOMM15","2013_08",60.05882,0,0,0,0,0,10.58824,49.47059
"KMOMM15","2013_09",60.47059,0,0,0,0,0,0,60.47059
"KMOMM16","2012_10",84.88235,0,5.176471,0,0,0,0,79.70588
"KMOMM16","2012_11",207.0353,0,14.94118,47.05882,0,0,0,145.0353
"KMOMM16","2012_12",101.1176,0,0,0,0,0,0,101.1176
"KMOMM16","2013_01",156.3529,0,0,0,0,0,23.82353,132.5294
"KMOMM16","2013_02",158.7647,0,0,47.05882,0,12.47059,44.70588,54.52941
"KMOMM16","2013_03",108.9412,0,0,0,0,0,7.529412,101.4118
"KMOMM16","2013_04",90.47059,0,0,0,0,0,0,90.47059
"KMOMM16","2013_05",199.8118,0,0,47.05882,0,.5882353,54.05882,98.10588
"KMOMM16","2013_06",95.2,0,0,0,0,0,15.64706,79.55294
"KMOMM16","2013_07",153.3059,0,0,94.11765,0,11.76471,4.941176,42.48235
"KMOMM16","2013_08",122.2941,0,0,0,0,0,20.23529,102.0588
"KMOMM16","2013_09",232.7647,0,0,0,0,0,187.0588,45.70589
"KMOMM18","2012_11",217.6471,0,0,0,0,0,47.05882,170.5882
"KMOMM18","2012_12",904.7059,0,0,0,0,0,0,904.7059
"KMOMM18","2013_01",237.4118,0,0,0,0,0,70.58823,166.8235
"KMOMM18","2013_02",614.8235,0,0,0,0,47.05882,235.2941,332.4706
"KMOMM18","2013_03",922.3529,0,0,0,0,129.4118,0,792.9412
"KMOMM18","2013_04",730,0,0,0,0,188.2353,23.52941,518.2353
"KMOMM18","2013_05",638.2941,0,0,0,0,141.1765,107.6471,389.4706
"KMOMM18","2013_06",679.8823,0,0,0,0,117.6471,880,-317.7647
"KMOMM18","2013_07",338.7647,0,0,0,0,117.6471,67.76471,153.353
"KMOMM18","2013_08",1005.529,0,0,0,0,94.11765,160,751.4117
"KMOMM18","2013_09",481.2941,0,0,0,0,129.4118,1.176471,350.7059
"KMOMM25","2012_11",122.6471,0,0,0,0,0,35.94118,86.70589
"KMOMM25","2012_12",36.47059,0,0,0,0,0,36.47059,0
"KMOMM25","2013_01",16.11765,0,0,0,0,0,15.29412,.8235294
"KMOMM25","2013_02",116.2353,0,89.88235,0,0,0,26.35294,0
"KMOMM25","2013_03",109.2941,0,0,0,0,0,59.64706,49.64706
"KMOMM25","2013_04",51.70588,0,1.176471,0,0,0,25.52941,25
"KMOMM25","2013_05",148.8235,0,52.35294,0,0,10,48.58823,37.88235
"KMOMM25","2013_06",114.6235,0,0,0,0,0,3.741177,110.8824
"KMOMM25","2013_07",143,0,29.41177,0,0,10,20.70588,82.88235
"KMOMM25","2013_08",141.7647,0,13.05882,0,0,10.23529,3.058824,115.4118
"KMOMM25","2013_09",42.94118,0,0,0,0,0,.9411765,42
"KMOMT01","2012_10",64.70588,0,0,0,0,0,64.70588,0
"KMOMT01","2012_11",232.9412,-9.411765,0,141.1765,23.52941,24.11765,53.52941,0
"KMOMT01","2012_12",147.0588,0,0,141.1765,0,0,5.882353,0
"KMOMT01","2013_01",153.2353,0,0,141.1765,0,6.176471,5.882353,0
"KMOMT01","2013_02",145.8824,-.5882353,0,141.1765,0,0,3.529412,1.764706
"KMOMT01","2013_03",149.4118,0,0,141.1765,0,0,8.235294,0
"KMOMT01","2013_04",141.1765,0,0,141.1765,0,0,0,0
"KMOMT01","2013_05",137.0588,-4.117647,0,141.1765,0,0,0,0
"KMOMT01","2013_06",177.6823,0,0,141.1765,0,4.97647,31.52941,0
"KMOMT01","2013_07",309.7647,-14.11765,0,235.2941,0,64.70588,23.88235,0
"KMOMT01","2013_08",149.4118,-21.17647,0,141.1765,0,0,29.41176,0
"KMOMT01","2013_09",127.6471,-13.52941,0,141.1765,0,0,0,0
"KMOMT01","2013_10",282.3529,0,0,282.3529,0,0,0,0
"KMOMT02","2012_10",41.70588,0,2.352941,0,0,0,23.52941,15.82353
"KMOMT02","2012_11",143.6471,-4.235294,6.705882,0,0,48.23529,54.70588,38.23529
"KMOMT02","2012_12",263.5294,0,0,0,0,47.05882,192.9412,23.52941
"KMOMT02","2013_01",41.34118,-11.76471,0,0,0,10.58823,3.823529,38.69412
"KMOMT02","2013_02",148.8941,0,0,0,0,17.64706,87.11765,44.1294
"KMOMT02","2013_03",82.35292,0,0,0,0,0,0,82.35292
"KMOMT02","2013_04",46.47057,-9.411764,0,0,0,0,0,55.88234
"KMOMT02","2013_05",91.70588,5.882353,0,0,0,0,47.64706,38.17646
"KMOMT02","2013_06",2300.094,0,0,0,0,0,2217.47,82.62353
"KMOMT02","2013_07",342.3765,0,10.70588,0,0,0,119.4941,212.1765
"KMOMT02","2013_08",115.3529,-16.47059,2.352941,0,0,0,0,129.4706
"KMOMT02","2013_09",198,0,4.411765,0,0,0,0,193.5882
"KMOMT02","2013_10",73,0,1.176471,0,0,0,0,71.82353
"KMOMT03","2012_10",284.7294,0,0,0,284.7294,0,0,0
"KMOMT03","2012_11",242.8588,0,0,0,242.8588,0,0,0
"KMOMT03","2012_12",338.1529,0,0,0,242.8588,0,0,95.29412
"KMOMT03","2013_02",398.7765,0,0,0,434.0706,0,0,-35.29412
"KMOMT03","2013_03",217.0353,0,0,0,217.0353,0,0,0
"KMOMT03","2013_04",217.0353,0,0,0,217.0353,0,0,0
"KMOMT03","2013_05",235.8588,0,0,0,235.8588,0,0,0
"KMOMT03","2013_06",23.52941,0,0,0,0,0,23.52941,0
"KMOMT03","2013_07",294.6823,0,0,0,235.8588,0,0,58.82353
"KMOMT03","2013_08",315.2706,0,0,0,235.8588,11.76471,67.64706,0
"KMOMT03","2013_09",161.7412,0,0,0,149.9765,11.76471,0,0
"KMOMT06","2012_10",5.882353,0,0,0,0,5.882353,0,0
"KMOMT06","2012_11",172.0588,0,7.058824,0,141.1765,0,23.82353,0
"KMOMT06","2012_12",9.411764,-3.529412,0,0,0,12.94118,0,0
"KMOMT06","2013_02",235.2941,0,11.76471,0,211.7647,11.76471,0,0
"KMOMT06","2013_04",117.6471,0,0,0,70.58823,11.76471,35.29412,0
"KMOMT06","2013_05",70.58823,0,0,0,70.58823,0,0,0
"KMOMT06","2013_06",12.82353,0,0,0,0,12.82353,0,0
"KMOMT06","2013_07",76.82353,0,0,0,70.58823,0,0,6.235294
"KMOMT06","2013_09",70.58823,0,0,0,70.58823,0,0,0
"KMOMT12","2012_10",2.470588,0,.7058824,0,0,0,.5882353,1.176471
"KMOMT12","2012_11",12.35294,0,8.235294,0,0,2.352941,.5882353,1.176471
"KMOMT12","2012_12",11.76471,0,11.76471,0,0,0,0,0
"KMOMT12","2013_01",15.47059,0,5.882353,0,0,0,6.647059,2.941177
"KMOMT12","2013_02",34.94118,0,10.47059,0,0,2.352941,16.23529,5.882353
"KMOMT12","2013_03",36.47059,0,18.23529,0,0,0,0,18.23529
"KMOMT12","2013_04",45.88235,0,23.52941,0,0,0,4.705883,17.64706
"KMOMT12","2013_05",31.88235,0,29.52941,0,0,0,0,2.352941
"KMOMT12","2013_06",75.64706,0,47.64706,0,0,0,25.05882,2.941177
"KMOMT12","2013_07",24.70588,0,23.52941,0,0,0,1.176471,0
"KMOMT12","2013_08",46.70588,0,7.058824,0,0,.3529412,34.58823,4.705883
"KMOMT12","2013_09",12.94118,0,10,0,0,0,0,2.941177
"KMOMT12","2013_10",1.764706,0,1.176471,0,0,0,0,.5882353
"KMOMT15","2012_10",8.235294,0,0,0,0,0,0,8.235294
"KMOMT15","2012_11",25.88235,0,0,0,0,18.82353,7.058824,0
"KMOMT15","2012_12",20,0,0,0,0,20,0,0
"KMOMT15","2013_01",81.47059,0,0,0,0,37.47059,.5882353,43.41177
"KMOMT15","2013_02",56.17647,0,0,0,0,12.94118,0,43.23529
"KMOMT15","2013_03",41.47059,0,0,0,0,0,0,41.47059
"KMOMT15","2013_04",50.58823,0,0,0,0,0,0,50.58823
"KMOMT15","2013_05",27.76471,0,0,0,0,12.23529,14.47059,1.058824
"KMOMT15","2013_06",56.88235,0,16.47059,0,0,18.82353,14.47059,7.117646
"KMOMT15","2013_07",149.4118,0,0,0,0,31.17647,90.70588,27.52941
"KMOMT15","2013_08",81.47059,0,0,0,0,3.529412,63.82353,14.11765
"KMOMT15","2013_09",100.3529,0,0,0,0,8.235294,92.11765,0
"KMOMT15","2013_10",32.35294,0,0,0,0,32.35294,0,0
"KMOMT16","2012_10",-3.882353,0,0,0,0,0,0,-3.882353
"KMOMT16","2012_11",-6.000001,0,0,0,0,0,0,-6.000001
"KMOMT16","2012_12",41.58823,0,0,0,0,0,23.52941,18.05882
"KMOMT16","2013_01",33.47059,0,0,0,0,0,0,33.47059
"KMOMT16","2013_02",66.03529,-34.11765,0,0,0,5.529412,64.8,29.82353
"KMOMT16","2013_04",68.23529,0,0,0,0,31.76471,36.47059,0
"KMOMT16","2013_05",65.5294,0,0,0,0,0,10.94118,54.58823
"KMOMT16","2013_06",239.6471,0,0,0,0,117.6471,46,76
"KMOMT16","2013_07",156.4118,0,0,0,0,28.23529,76.05882,52.11765
"KMOMT16","2013_08",80.35294,0,0,0,0,0,11.76471,68.58824
"KMOMT16","2013_09",99.82353,0,0,0,0,0,0,99.82353
"KMOMT16","2013_10",-1.647058,0,0,0,0,0,0,-1.647058
"KMOMT18","2012_10",54.62353,0,0,0,0,0,0,54.62353
"KMOMT18","2012_11",59.54118,0,0,0,0,0,35.29412,24.24707
"KMOMT18","2012_12",235.9529,0,0,0,0,0,191.7647,44.18823
"KMOMT18","2013_01",-4.576468,0,0,0,0,0,0,-4.576468
"KMOMT18","2013_02",77.29412,0,0,0,0,0,13.52941,63.76471
"KMOMT18","2013_03",400.5882,0,0,0,0,0,400.5882,0
"KMOMT18","2013_04",332.9412,0,0,0,0,0,332.9412,0
"KMOMT18","2013_05",409.4118,0,0,0,0,0,409.4118,0
"KMOMT18","2013_06",206.4706,0,0,0,0,0,206.4706,0
"KMOMT18","2013_07",137.6471,0,0,0,0,0,137.6471,0
"KMOMT18","2013_08",205.4706,0,0,0,0,0,197.5294,7.941176
"KMOMT18","2013_09",372.4118,0,0,0,0,0,395.9412,-23.52941
"KMOMT19","2012_11",27.17647,0,0,0,0,0,0,27.17647
"KMOMT19","2012_12",37,0,12.35294,0,0,2.352941,0,22.29412
"KMOMT19","2013_01",21.94118,0,0,0,0,2.352941,0,19.58824
"KMOMT19","2013_02",18.11765,0,1.176471,0,0,5.882353,0,11.05882
"KMOMT19","2013_04",8.235294,0,8.235294,0,0,0,0,0
"KMOMT19","2013_05",83.05882,0,0,0,0,0,72.94118,10.11765
"KMOMT19","2013_06",33.29412,0,0,0,0,0,30.94118,2.352941
"KMOMT19","2013_07",41.52941,0,0,0,0,0,27.64706,13.88235
"KMOMT19","2013_08",39.94118,0,2.352941,0,0,0,6.176471,31.41176
"KMOMT19","2013_09",5.647059,0,0,0,0,0,0,5.647059
"KMOMT19","2013_10",10.58824,0,0,0,0,0,5.882353,4.705883
"KMOMT21","2012_10",8.941176,-.4705882,9.411765,0,0,0,0,0
"KMOMT21","2012_11",184.9412,0,62.94118,0,117.6471,4.352942,0,0
"KMOMT21","2012_12",104.3529,-16.82353,0,0,117.6471,0,3.529412,0
"KMOMT21","2013_01",122.5882,0,0,0,117.6471,4.941176,0,0
"KMOMT21","2013_02",100,0,0,0,94.11765,5.882353,0,0
"KMOMT21","2013_03",112.9412,0,0,0,112.9412,0,0,0
"KMOMT21","2013_04",133.5294,0,11.76471,0,121.7647,0,0,0
"KMOMT21","2013_05",95.88235,7.058824,2.352941,0,84.70589,0,1.764706,0
"KMOMT21","2013_06",102.3529,0,1.176471,0,96.47059,4.117647,.5882353,0
"KMOMT21","2013_07",179.4118,0,2.352941,0,167.5294,6.470589,3.058824,0
"KMOMT21","2013_08",7.058824,0,1.176471,0,0,5.882353,0,0
"KMOMT21","2013_09",55.29412,0,0,0,47.05882,8.235294,0,0
"KMOMT22","2012_11",65.88235,0,34.11765,0,0,0,18.82353,12.94118
"KMOMT22","2012_12",494.2941,-4.705883,58.82353,0,258.8235,70.58823,49.70588,61.05882
"KMOMT22","2013_01",297.7647,-3.529412,0,0,105.8824,135.2941,23.52941,36.58823
"KMOMT22","2013_02",86.47059,0,0,0,0,59.41176,5.882353,21.17647
"KMOMT22","2013_04",4.705883,0,0,0,0,0,0,4.705883
"KMOMT22","2013_05",28.23529,0,28.23529,0,0,0,0,0
"KMOMT22","2013_06",188.4706,0,164.7059,0,23.52941,0,1.411765,-1.176471
"KMOMT22","2013_07",107.0588,0,54.11765,0,0,0,14.11765,38.82353
"KMOMT22","2013_08",85.52941,1.058824,70.58823,0,0,0,0,13.88235
"KMOMT22","2013_09",141.7647,0,117.0588,0,17.64706,0,7.058824,0
"KMOMT25","2012_10",283.8706,0,0,0,283.8706,0,0,0
"KMOMT25","2012_11",124.1176,.5882353,0,0,117.6471,5.882353,0,0
"KMOMT25","2012_12",355.3176,0,0,0,355.3176,0,0,0
"KMOMT25","2013_01",354.247,0,0,0,354.247,0,0,0
"KMOMT25","2013_02",621.0118,0,0,0,597.4824,23.52941,0,0
"KMOMT25","2013_03",561.0118,-23.52941,0,0,538.6588,45.88235,0,0
"KMOMT25","2013_04",565.7177,0,0,0,542.1882,23.52941,0,0
"KMOMT25","2013_05",2.352941,0,0,0,2.352941,0,0,0
"KMOMT25","2013_06",583.1295,0,0,0,533.7177,0,49.41177,0
"KMOMT25","2013_07",618.0236,0,0,0,576.5294,0,41.49412,0
"KMOMT25","2013_08",693.7177,0,0,0,693.7177,0,0,0
"KMOMT25","2013_09",785.4824,0,0,0,785.4824,0,0,0
"KMOMT28","2012_11",2.352941,0,0,0,0,2.352941,0,0
"KMOMT28","2012_12",49.70588,0,0,0,0,0,49.70588,0
"KMOMT28","2013_01",317.2235,0,0,0,273.4,0,43.82353,0
"KMOMT28","2013_02",240.1176,0,0,0,215.4118,0,24.70588,0
"KMOMT28","2013_03",262.4706,0,0,0,215.4118,0,47.05882,0
"KMOMT28","2013_04",218.9412,0,0,0,215.4118,0,3.529412,0
"KMOMT28","2013_05",452.1176,0,0,0,215.4118,0,236.7059,0
"KMOMT28","2013_06",356.1765,0,0,0,215.4118,0,140.7647,0
"KMOMT28","2013_07",331.8235,0,0,0,215.4118,0,116.4118,0
"KMOMT28","2013_08",437.5882,0,0,0,215.4118,0,222.1765,0
"KMOMT28","2013_09",42.17647,0,0,0,0,4.705883,37.47059,0
"KMOMT29","2012_10",16.82353,10.82353,0,0,0,0,0,6
"KMOMT29","2012_11",53.82353,13.64706,2.352941,0,0,0,2.352941,35.47059
"KMOMT29","2012_12",44.23529,4.82353,0,0,0,0,3.058824,36.35294
"KMOMT29","2013_01",89.11765,0,0,0,0,29.41176,.5882353,59.11765
"KMOMT29","2013_02",57.05883,0,0,0,0,0,0,57.05883
"KMOMT29","2013_03",43.58824,0,0,0,0,0,0,43.58824
"KMOMT29","2013_04",39.58824,0,0,0,0,0,0,39.58824
"KMOMT29","2013_05",28.23529,0,0,0,0,0,0,28.23529
"KMOMT29","2013_06",24.11765,0,0,0,0,0,0,24.11765
"KMOMT29","2013_07",111.5882,0,0,0,0,0,0,111.5882
"KMOMT29","2013_08",118.5882,0,0,0,0,0,50.23529,68.35294
"KMOMT29","2013_09",67.11765,0,0,0,0,0,0,67.11765
"KMOMT31","2012_11",-2.352941,-3.529412,0,0,0,1.176471,0,0
"KMOMT31","2012_12",12.05882,0,0,0,0,0,12.05882,0
"KMOMT31","2013_01",2,.5882353,0,0,0,0,1.411765,0
"KMOMT31","2013_02",18.82353,0,4.705883,0,0,0,14.11765,0
"KMOMT31","2013_03",24.70588,0,9.411765,0,0,0,15.29412,0
"KMOMT31","2013_04",24.11765,0,9.411765,0,0,0,14.70588,0
"KMOMT31","2013_05",18.58824,0,0,0,0,0,18.58824,0
"KMOMT31","2013_06",24.35294,0,0,0,0,4.117647,20.23529,0
"KMOMT31","2013_07",56.31765,2.352941,0,0,0,0,53.96471,0
"KMOMT31","2013_08",85.17647,0,0,0,0,0,85.17647,0
"KMOMT31","2013_09",23.52941,0,23.52941,0,0,0,0,0
"KMOMT32","2012_12",35.29412,0,0,0,0,35.29412,0,0
"KMOMT32","2013_01",1326.365,0,352.9412,0,964.2471,0,5.882353,3.294118
"KMOMT32","2013_02",23.76471,0,0,0,0,23.52941,0,.2352941
"KMOMT32","2013_04",58.82353,0,0,0,0,0,58.82353,0
"KMOMT32","2013_05",617.8118,0,0,0,614.2823,3.529412,0,0
"KMOMT32","2013_06",700.7412,0,0,0,589.4471,35.29412,72.94118,3.058824
"KMOMT32","2013_07",340.0588,0,0,0,235.2941,70,14.11765,20.64706
"KMOMT32","2013_08",278,0,0,0,211.7647,27.05882,0,39.17647
"KMOMT32","2013_09",24.94118,0,0,0,0,0,0,24.94118
"KMOMT32","2013_10",6.470588,0,0,0,0,4.117647,0,2.352941
"KMOMT33","2012_11",5.705882,3.882353,0,0,0,0,0,1.823529
"KMOMT33","2012_12",12.58824,0,0,0,0,0,0,12.58824
"KMOMT33","2013_01",1.588235,0,0,0,0,0,0,1.588235
"KMOMT33","2013_02",15.82353,0,0,0,0,0,0,15.82353
"KMOMT33","2013_03",163.7647,129.4118,0,0,0,0,0,34.35294
"KMOMT33","2013_04",-3.882353,0,0,0,0,0,0,-3.882353
"KMOMT33","2013_05",34.82353,0,0,.7058824,0,0,0,34.11765
"KMOMT33","2013_06",73.29412,0,0,0,0,0,0,73.29412
"KMOMT33","2013_07",32.94118,0,0,0,0,0,3.529412,29.41177
"KMOMT33","2013_08",41.94118,0,0,0,0,0,11.94118,30
"KMOMT33","2013_09",9.411765,0,0,0,0,0,0,9.411765
"KMOMT33","2013_10",2.352941,0,0,0,0,0,0,2.352941
"KNBOK01","2012_11",4.235294,0,0,0,0,0,0,4.235294
"KNBOK01","2012_12",113.1765,0,3.529412,0,0,45.88235,1.176471,62.58823
"KNBOK01","2013_01",41.76471,0,0,0,0,0,0,41.76471
"KNBOK01","2013_02",198.8235,0,34.11765,94.11765,23.52941,47.05882,0,0
"KNBOK01","2013_03",14.11765,0,5.882353,0,0,5.882353,2.352941,0
"KNBOK01","2013_04",49.41177,0,49.41177,0,0,0,0,0
"KNBOK01","2013_05",47.05882,0,47.05882,0,0,0,0,0
"KNBOK01","2013_06",58.82353,0,35.29412,0,23.52941,0,0,0
"KNBOK01","2013_07",135.2941,0,41.17647,0,23.52941,70.58823,0,0
"KNBOK01","2013_08",44.11765,0,37.05882,0,0,0,0,7.058824
"KNBOK01","2013_09",94.11765,0,58.82353,0,0,0,23.52941,11.76471
"KNBOK02","2012_12",98.82352,0,0,0,0,0,23.52941,75.29411
"KNBOK02","2013_01",-84.82352,0,0,0,0,0,0,-84.82352
"KNBOK02","2013_05",383.7059,0,0,0,0,23.52941,0,360.1765
"KNBOK02","2013_06",96.94117,0,0,0,0,94.11765,0,2.823522
"KNBOK02","2013_07",205.8235,0,0,0,0,58.82353,0,147
"KNBOK02","2013_08",236.2353,0,0,0,0,35.29412,0,200.9412
"KNBOK02","2013_09",376.7059,0,0,0,0,82.35294,70.58823,223.7647
"KNBOK02","2013_10",372.5882,0,0,0,0,0,2.352941,370.2353
"KNBOK03","2012_12",460,0,0,105.8824,354.1176,0,0,0
"KNBOK03","2013_01",392.9412,0,0,0,392.9412,0,0,0
"KNBOK03","2013_02",325.8824,0,0,0,274.1176,51.76471,0,0
"KNBOK03","2013_03",308.2353,0,0,0,284.7059,23.52941,0,0
"KNBOK03","2013_04",307.0588,0,0,0,348.2353,5.882353,0,-47.05882
"KNBOK03","2013_05",418.8235,0,0,0,183.5294,152.9412,0,82.35294
"KNBOK03","2013_06",227.0588,0,0,0,189.4118,14.11765,0,23.52941
"KNBOK03","2013_07",408.1176,0,0,0,282.8235,35.29412,71.17647,18.82353
"KNBOK03","2013_08",300,0,0,0,294.1176,0,5.882353,0
"KNBOK03","2013_09",504.7059,0,0,0,338.8235,140,25.88235,0
"KNBOK03","2013_10",251.7647,0,0,0,177.647,74.11765,0,0
"KNBOK04","2012_11",27.76471,0,3.529412,0,0,0,0,24.23529
"KNBOK04","2012_12",689.0588,0,17.64706,0,0,0,0,671.4117
"KNBOK04","2013_01",1081.176,0,0,0,0,0,0,1081.176
"KNBOK04","2013_02",1040.706,0,0,0,0,0,0,1040.706
"KNBOK04","2013_03",117.1765,0,10,0,0,0,0,107.1765
