hh_ids,trx_yr_mo,rem_hh_count_byti,rem_hh_abs_byti,rem_hh_net_byti,rem_hh_count_byti_RG,rem_hh_abs_byti_RG,rem_hh_count_byti_RR,rem_hh_abs_byti_RR,rem_hh_count_byti_cash,rem_hh_abs_byti_cash,rem_hh_net_byti_cash,rem_hh_count_byti_inkind,rem_hh_abs_byti_inkind,rem_hh_net_byti_inkind,rem_hh_count_byti_mm,rem_hh_abs_byti_mm,rem_hh_net_byti_mm,rem_hh_count_byti_other,rem_hh_abs_byti_other,rem_hh_net_byti_other
"KMOMM18","2013_06",34,909.4117,850.5882,11,29.41176,23,880,21,371.7647,336.4706,11,67.05882,43.52941,1,117.6471,117.6471,1,352.9412,352.9412
"KMOMM18","2013_07",47,130.1176,5.411763,41,62.35294,6,67.76471,12,28.23529,-28.23529,35,101.8824,33.64706,0,0,0,0,0,0
"KMOMM18","2013_08",16,209.4118,110.5882,11,49.41177,5,160,4,134.1176,54.11765,12,75.29412,56.47059,0,0,0,0,0,0
"KMOMM18","2013_09",9,20,-17.64706,8,18.82353,1,1.176471,8,18.82353,-18.82353,1,1.176471,1.176471,0,0,0,0,0,0
"KMOMM25","2012_11",3,51.23529,20.64706,2,15.29412,1,35.94118,3,51.23529,20.64706,0,0,0,0,0,0,0,0,0
"KMOMM25","2012_12",31,36.47059,36.47059,0,0,31,36.47059,0,0,0,31,36.47059,36.47059,0,0,0,0,0,0
"KMOMM25","2013_01",13,15.29412,15.29412,0,0,13,15.29412,0,0,0,13,15.29412,15.29412,0,0,0,0,0,0
"KMOMM25","2013_02",26,74.94118,-22.23529,10,48.58823,16,26.35294,10,48.58823,-48.58823,16,26.35294,26.35294,0,0,0,0,0,0
"KMOMM25","2013_03",44,99.05882,20.23529,9,39.41177,35,59.64706,9,39.41177,-39.41177,35,59.64706,59.64706,0,0,0,0,0,0
"KMOMM25","2013_04",30,29.05882,22,2,3.529412,28,25.52941,2,3.529412,-3.529412,28,25.52941,25.52941,0,0,0,0,0,0
"KMOMM25","2013_05",48,61.17647,36,4,12.58824,44,48.58823,3,12.35294,-12.35294,44,48.58823,48.58823,0,0,0,1,.2352941,-.2352941
"KMOMM25","2013_06",25,25.62353,-18.14118,7,21.88235,18,3.741177,0,0,0,23,7.388236,.0941175,2,18.23529,-18.23529,0,0,0
"KMOMM25","2013_07",62,39.88235,1.529412,21,19.17647,41,20.70588,12,13.52941,-13.52941,49,22.82353,18.58824,1,3.529412,-3.529412,0,0,0
"KMOMM25","2013_08",8,20.11765,-14,5,17.05882,3,3.058824,6,15.41177,-11.64706,1,1.176471,1.176471,1,3.529412,-3.529412,0,0,0
"KMOMM25","2013_09",4,2.470588,-.5882353,1,1.529412,3,.9411765,0,0,0,4,2.470588,-.5882353,0,0,0,0,0,0
"KMOMT01","2012_10",2,64.70588,64.70588,0,0,2,64.70588,2,64.70588,64.70588,0,0,0,0,0,0,0,0,0
"KMOMT01","2012_11",5,55.88235,51.17647,2,2.352941,3,53.52941,4,20,15.29412,0,0,0,1,35.88235,35.88235,0,0,0
"KMOMT01","2012_12",1,5.882353,5.882353,0,0,1,5.882353,1,5.882353,5.882353,0,0,0,0,0,0,0,0,0
"KMOMT01","2013_01",3,10.58824,1.17647,2,4.705883,1,5.882353,3,10.58824,1.17647,0,0,0,0,0,0,0,0,0
"KMOMT01","2013_02",3,12.11765,-5.058824,2,8.588236,1,3.529412,2,10,-2.941176,1,2.117647,-2.117647,0,0,0,0,0,0
"KMOMT01","2013_03",2,14.11765,2.352942,1,5.882353,1,8.235294,1,5.882353,-5.882353,0,0,0,1,8.235294,8.235294,0,0,0
"KMOMT01","2013_04",1,4.705883,-4.705883,1,4.705883,0,0,1,4.705883,-4.705883,0,0,0,0,0,0,0,0,0
"KMOMT01","2013_05",1,5.882353,-5.882353,1,5.882353,0,0,1,5.882353,-5.882353,0,0,0,0,0,0,0,0,0
"KMOMT01","2013_06",4,31.52941,31.52941,0,0,4,31.52941,4,31.52941,31.52941,0,0,0,0,0,0,0,0,0
"KMOMT01","2013_07",2,23.88235,23.88235,0,0,2,23.88235,1,11.76471,11.76471,0,0,0,1,12.11765,12.11765,0,0,0
"KMOMT01","2013_08",2,29.41176,29.41176,0,0,2,29.41176,2,29.41176,29.41176,0,0,0,0,0,0,0,0,0
"KMOMT02","2012_10",1,23.52941,23.52941,0,0,1,23.52941,1,23.52941,23.52941,0,0,0,0,0,0,0,0,0
"KMOMT02","2012_11",4,54.70588,54.70588,0,0,4,54.70588,2,40,40,0,0,0,2,14.70588,14.70588,0,0,0
"KMOMT02","2012_12",7,192.9412,192.9412,0,0,7,192.9412,5,138.8235,138.8235,2,54.11765,54.11765,0,0,0,0,0,0
"KMOMT02","2013_01",2,9.705882,-2.058823,1,5.882353,1,3.823529,1,5.882353,-5.882353,0,0,0,1,3.823529,3.823529,0,0,0
"KMOMT02","2013_02",5,87.11765,87.11765,0,0,5,87.11765,3,30,30,0,0,0,2,57.11765,57.11765,0,0,0
"KMOMT02","2013_05",2,47.64706,47.64706,0,0,2,47.64706,1,11.76471,11.76471,0,0,0,1,35.88235,35.88235,0,0,0
"KMOMT02","2013_06",9,2217.47,2217.47,0,0,9,2217.47,3,169.4118,169.4118,3,1992.353,1992.353,3,55.70588,55.70588,0,0,0
"KMOMT02","2013_07",4,119.4941,119.4941,0,0,4,119.4941,1,52.94118,52.94118,1,24.70588,24.70588,2,41.84706,41.84706,0,0,0
"KMOMT02","2013_08",1,.5882353,-.5882353,1,.5882353,0,0,0,0,0,0,0,0,0,0,0,1,.5882353,-.5882353
"KMOMT03","2012_11",4,94.11765,-94.11765,4,94.11765,0,0,2,47.05882,-47.05882,1,23.52941,-23.52941,1,23.52941,-23.52941,0,0,0
"KMOMT03","2012_12",1,23.52941,-23.52941,1,23.52941,0,0,0,0,0,0,0,0,1,23.52941,-23.52941,0,0,0
"KMOMT03","2013_02",1,23.88235,-23.88235,1,23.88235,0,0,0,0,0,0,0,0,1,23.88235,-23.88235,0,0,0
"KMOMT03","2013_06",3,67.05882,-20,2,43.52941,1,23.52941,2,58.82353,-11.76471,1,8.235294,-8.235294,0,0,0,0,0,0
"KMOMT03","2013_07",1,23.52941,-23.52941,1,23.52941,0,0,0,0,0,0,0,0,1,23.52941,-23.52941,0,0,0
"KMOMT03","2013_08",3,102.9412,32.35294,1,35.29412,2,67.64706,0,0,0,1,8.823529,8.823529,2,94.11765,23.52941,0,0,0
"KMOMT03","2013_09",1,47.05882,-47.05882,1,47.05882,0,0,1,47.05882,-47.05882,0,0,0,0,0,0,0,0,0
"KMOMT06","2012_11",2,23.82353,23.82353,0,0,2,23.82353,0,0,0,0,0,0,2,23.82353,23.82353,0,0,0
"KMOMT06","2012_12",1,5.882353,-5.882353,1,5.882353,0,0,1,5.882353,-5.882353,0,0,0,0,0,0,0,0,0
"KMOMT06","2013_04",1,35.29412,35.29412,0,0,1,35.29412,1,35.29412,35.29412,0,0,0,0,0,0,0,0,0
"KMOMT06","2013_05",1,35.29412,-35.29412,1,35.29412,0,0,0,0,0,0,0,0,1,35.29412,-35.29412,0,0,0
"KMOMT12","2012_10",1,.5882353,.5882353,0,0,1,.5882353,0,0,0,1,.5882353,.5882353,0,0,0,0,0,0
"KMOMT12","2012_11",1,.5882353,.5882353,0,0,1,.5882353,1,.5882353,.5882353,0,0,0,0,0,0,0,0,0
"KMOMT12","2013_01",5,6.647059,6.647059,0,0,5,6.647059,3,3.529412,3.529412,1,.4705882,.4705882,1,2.647059,2.647059,0,0,0
"KMOMT12","2013_02",2,16.23529,16.23529,0,0,2,16.23529,1,15.29412,15.29412,1,.9411765,.9411765,0,0,0,0,0,0
"KMOMT12","2013_04",1,4.705883,4.705883,0,0,1,4.705883,1,4.705883,4.705883,0,0,0,0,0,0,0,0,0
"KMOMT12","2013_06",3,25.05882,25.05882,0,0,3,25.05882,0,0,0,2,1.176471,1.176471,1,23.88235,23.88235,0,0,0
"KMOMT12","2013_07",1,1.176471,1.176471,0,0,1,1.176471,0,0,0,1,1.176471,1.176471,0,0,0,0,0,0
"KMOMT12","2013_08",6,34.58823,34.58823,0,0,6,34.58823,3,10.58824,10.58824,3,24,24,0,0,0,0,0,0
"KMOMT15","2012_11",2,7.058824,7.058824,0,0,2,7.058824,2,7.058824,7.058824,0,0,0,0,0,0,0,0,0
"KMOMT15","2013_01",2,18.23529,-17.05882,1,17.64706,1,.5882353,1,17.64706,-17.64706,1,.5882353,.5882353,0,0,0,0,0,0
"KMOMT15","2013_05",2,16.82353,12.11765,1,2.352941,1,14.47059,1,2.352941,-2.352941,0,0,0,1,14.47059,14.47059,0,0,0
"KMOMT15","2013_06",3,23.88235,5.058824,1,9.411765,2,14.47059,2,17.64706,-1.176471,0,0,0,1,6.235294,6.235294,0,0,0
"KMOMT15","2013_07",8,97.17647,84.23529,1,6.470588,7,90.70588,4,35.76471,22.82353,0,0,0,3,60.82353,60.82353,1,.5882353,.5882353
"KMOMT15","2013_08",7,63.82353,63.82353,0,0,7,63.82353,3,21.17647,21.17647,2,13.52941,13.52941,2,29.11765,29.11765,0,0,0
"KMOMT15","2013_09",4,92.11765,92.11765,0,0,4,92.11765,2,70.58823,70.58823,0,0,0,2,21.52941,21.52941,0,0,0
"KMOMT16","2012_12",1,23.52941,23.52941,0,0,1,23.52941,0,0,0,1,23.52941,23.52941,0,0,0,0,0,0
"KMOMT16","2013_02",3,64.8,64.8,0,0,3,64.8,0,0,0,0,0,0,3,64.8,64.8,0,0,0
"KMOMT16","2013_04",1,36.47059,36.47059,0,0,1,36.47059,0,0,0,0,0,0,1,36.47059,36.47059,0,0,0
"KMOMT16","2013_05",2,10.94118,10.94118,0,0,2,10.94118,1,2.352941,2.352941,0,0,0,1,8.588235,8.588235,0,0,0
"KMOMT16","2013_06",6,87.17647,4.82353,2,41.17647,4,46,4,57.64706,-24.70588,1,23.29412,23.29412,1,6.235294,6.235294,0,0,0
"KMOMT16","2013_07",3,76.05882,76.05882,0,0,3,76.05882,1,58.82353,58.82353,1,5.117647,5.117647,1,12.11765,12.11765,0,0,0
"KMOMT16","2013_08",1,11.76471,11.76471,0,0,1,11.76471,0,0,0,0,0,0,1,11.76471,11.76471,0,0,0
"KMOMT18","2012_11",3,82.35294,-11.76471,1,47.05882,2,35.29412,0,0,0,0,0,0,3,82.35294,-11.76471,0,0,0
"KMOMT18","2012_12",1,191.7647,191.7647,0,0,1,191.7647,0,0,0,0,0,0,1,191.7647,191.7647,0,0,0
"KMOMT18","2013_02",2,48.82353,-21.76471,1,35.29412,1,13.52941,1,13.52941,13.52941,0,0,0,1,35.29412,-35.29412,0,0,0
"KMOMT18","2013_03",3,400.5882,400.5882,0,0,3,400.5882,2,352.9412,352.9412,0,0,0,1,47.64706,47.64706,0,0,0
"KMOMT18","2013_04",22,415.2941,250.5882,2,82.35294,20,332.9412,9,98.82353,-65.88235,8,4.705883,4.705883,5,311.7647,311.7647,0,0,0
"KMOMT18","2013_05",14,542.2353,276.5883,4,132.8235,10,409.4118,9,165.7647,-99.88235,1,185.8824,185.8824,4,190.5882,190.5882,0,0,0
"KMOMT18","2013_06",6,230,182.9412,2,23.52941,4,206.4706,2,111.7647,88.23529,0,0,0,4,118.2353,94.70589,0,0,0
"KMOMT18","2013_07",7,137.6471,137.6471,0,0,7,137.6471,4,55.29412,55.29412,2,76.47059,76.47059,1,5.882353,5.882353,0,0,0
"KMOMT18","2013_08",8,197.5294,197.5294,0,0,8,197.5294,2,58.82353,58.82353,2,74,74,4,64.70588,64.70588,0,0,0
"KMOMT18","2013_09",8,572.4117,219.4706,1,176.4706,7,395.9412,3,211.7647,-141.1765,2,60.64706,60.64706,3,300,300,0,0,0
"KMOMT19","2013_05",13,72.94118,72.94118,0,0,13,72.94118,0,0,0,13,72.94118,72.94118,0,0,0,0,0,0
"KMOMT19","2013_06",9,36.82353,25.05882,1,5.882353,8,30.94118,3,20,20,4,4.705883,4.705883,2,12.11765,.3529415,0,0,0
"KMOMT19","2013_07",4,27.64706,27.64706,0,0,4,27.64706,0,0,0,3,10,10,1,17.64706,17.64706,0,0,0
"KMOMT19","2013_08",1,6.176471,6.176471,0,0,1,6.176471,0,0,0,0,0,0,1,6.176471,6.176471,0,0,0
"KMOMT19","2013_10",3,18.82353,-7.058824,2,12.94118,1,5.882353,1,5.882353,5.882353,0,0,0,2,12.94118,-12.94118,0,0,0
"KMOMT21","2012_11",1,5.882353,-5.882353,1,5.882353,0,0,1,5.882353,-5.882353,0,0,0,0,0,0,0,0,0
"KMOMT21","2012_12",2,3.529412,3.529412,0,0,2,3.529412,2,3.529412,3.529412,0,0,0,0,0,0,0,0,0
"KMOMT21","2013_02",3,29.70588,-29.70588,3,29.70588,0,0,2,23.52941,-23.52941,0,0,0,1,6.176471,-6.176471,0,0,0
"KMOMT21","2013_05",3,5.294118,-1.764706,2,3.529412,1,1.764706,3,5.294118,-1.764706,0,0,0,0,0,0,0,0,0
"KMOMT21","2013_06",4,7.058824,-5.882353,3,6.470588,1,.5882353,4,7.058824,-5.882353,0,0,0,0,0,0,0,0,0
"KMOMT21","2013_07",3,6.588235,-.4705882,1,3.529412,2,3.058824,1,3.529412,-3.529412,2,3.058824,3.058824,0,0,0,0,0,0
"KMOMT21","2013_08",2,27.05882,-27.05882,2,27.05882,0,0,2,27.05882,-27.05882,0,0,0,0,0,0,0,0,0
"KMOMT21","2013_09",1,5.882353,-5.882353,1,5.882353,0,0,1,5.882353,-5.882353,0,0,0,0,0,0,0,0,0
"KMOMT22","2012_11",2,18.82353,18.82353,0,0,2,18.82353,2,18.82353,18.82353,0,0,0,0,0,0,0,0,0
"KMOMT22","2012_12",7,72.05882,27.35294,4,22.35294,3,49.70588,6,69.41177,24.70588,0,0,0,1,2.647059,2.647059,0,0,0
"KMOMT22","2013_01",7,45.29412,1.764705,5,21.76471,2,23.52941,7,45.29412,1.764705,0,0,0,0,0,0,0,0,0
"KMOMT22","2013_02",3,14.11765,-2.352942,2,8.235294,1,5.882353,3,14.11765,-2.352942,0,0,0,0,0,0,0,0,0
"KMOMT22","2013_04",2,4.705883,-4.705883,2,4.705883,0,0,2,4.705883,-4.705883,0,0,0,0,0,0,0,0,0
"KMOMT22","2013_05",1,4.705883,-4.705883,1,4.705883,0,0,0,0,0,0,0,0,1,4.705883,-4.705883,0,0,0
"KMOMT22","2013_06",6,9.882354,-7.058824,5,8.470589,1,1.411765,2,2.352941,-2.352941,4,7.529412,-4.705883,0,0,0,0,0,0
"KMOMT22","2013_07",6,18.94118,9.294118,5,4.82353,1,14.11765,1,14.11765,14.11765,5,4.82353,-4.82353,0,0,0,0,0,0
"KMOMT22","2013_09",3,8.235294,5.882353,2,1.176471,1,7.058824,2,8.235294,5.882353,1,0,0,0,0,0,0,0,0
"KMOMT25","2012_11",2,10,-10,2,10,0,0,0,0,0,0,0,0,2,10,-10,0,0,0
"KMOMT25","2012_12",1,7.058824,-7.058824,1,7.058824,0,0,1,7.058824,-7.058824,0,0,0,0,0,0,0,0,0
"KMOMT25","2013_01",2,21.17647,-21.17647,2,21.17647,0,0,2,21.17647,-21.17647,0,0,0,0,0,0,0,0,0
"KMOMT25","2013_03",2,41.17647,-41.17647,2,41.17647,0,0,1,11.76471,-11.76471,0,0,0,1,29.41176,-29.41176,0,0,0
"KMOMT25","2013_04",1,5.882353,-5.882353,1,5.882353,0,0,1,5.882353,-5.882353,0,0,0,0,0,0,0,0,0
"KMOMT25","2013_05",1,36.47059,-36.47059,1,36.47059,0,0,0,0,0,0,0,0,1,36.47059,-36.47059,0,0,0
"KMOMT25","2013_06",1,49.41177,49.41177,0,0,1,49.41177,0,0,0,0,0,0,1,49.41177,49.41177,0,0,0
"KMOMT25","2013_07",5,42.67059,40.31765,1,1.176471,4,41.49412,3,18.82353,16.47059,0,0,0,2,23.84706,23.84706,0,0,0
"KMOMT25","2013_08",1,23.52941,-23.52941,1,23.52941,0,0,1,23.52941,-23.52941,0,0,0,0,0,0,0,0,0
"KMOMT28","2012_11",3,22.35294,-22.35294,3,22.35294,0,0,2,4.705883,-4.705883,1,17.64706,-17.64706,0,0,0,0,0,0
"KMOMT28","2012_12",6,62.64706,36.76471,1,12.94118,5,49.70588,5,44.70588,18.82353,0,0,0,1,17.94118,17.94118,0,0,0
"KMOMT28","2013_01",4,43.82353,43.82353,0,0,4,43.82353,3,36.47059,36.47059,0,0,0,1,7.352941,7.352941,0,0,0
"KMOMT28","2013_02",2,24.70588,24.70588,0,0,2,24.70588,0,0,0,0,0,0,2,24.70588,24.70588,0,0,0
"KMOMT28","2013_03",2,47.05882,47.05882,0,0,2,47.05882,1,11.76471,11.76471,1,35.29412,35.29412,0,0,0,0,0,0
"KMOMT28","2013_04",1,3.529412,3.529412,0,0,1,3.529412,1,3.529412,3.529412,0,0,0,0,0,0,0,0,0
"KMOMT28","2013_05",9,236.7059,236.7059,0,0,9,236.7059,5,235.2941,235.2941,4,1.411765,1.411765,0,0,0,0,0,0
"KMOMT28","2013_06",36,140.7647,140.7647,0,0,36,140.7647,1,8.235294,8.235294,31,26.64706,26.64706,4,105.8824,105.8824,0,0,0
"KMOMT28","2013_07",37,116.4118,116.4118,0,0,37,116.4118,1,3.529412,3.529412,31,12.88235,12.88235,5,100,100,0,0,0
"KMOMT28","2013_08",16,222.1765,222.1765,0,0,16,222.1765,1,11.76471,11.76471,11,4.529412,4.529412,4,205.8824,205.8824,0,0,0
"KMOMT28","2013_09",21,49.23529,25.70588,1,11.76471,20,37.47059,2,17.64706,-5.882353,17,8.058824,8.058824,2,23.52941,23.52941,0,0,0
"KMOMT29","2012_11",1,2.352941,2.352941,0,0,1,2.352941,1,2.352941,2.352941,0,0,0,0,0,0,0,0,0
"KMOMT29","2012_12",1,3.058824,3.058824,0,0,1,3.058824,0,0,0,1,3.058824,3.058824,0,0,0,0,0,0
"KMOMT29","2013_01",1,.5882353,.5882353,0,0,1,.5882353,1,.5882353,.5882353,0,0,0,0,0,0,0,0,0
"KMOMT29","2013_08",2,50.23529,50.23529,0,0,2,50.23529,1,17.64706,17.64706,1,32.58823,32.58823,0,0,0,0,0,0
"KMOMT31","2012_12",1,12.05882,12.05882,0,0,1,12.05882,0,0,0,0,0,0,1,12.05882,12.05882,0,0,0
"KMOMT31","2013_01",3,1.764706,1.058824,1,.3529412,2,1.411765,3,1.764706,1.058824,0,0,0,0,0,0,0,0,0
"KMOMT31","2013_02",2,14.11765,14.11765,0,0,2,14.11765,0,0,0,2,14.11765,14.11765,0,0,0,0,0,0
"KMOMT31","2013_03",3,15.29412,15.29412,0,0,3,15.29412,0,0,0,3,15.29412,15.29412,0,0,0,0,0,0
"KMOMT31","2013_04",3,14.70588,14.70588,0,0,3,14.70588,0,0,0,2,2.352941,2.352941,1,12.35294,12.35294,0,0,0
"KMOMT31","2013_05",2,18.58824,18.58824,0,0,2,18.58824,0,0,0,0,0,0,2,18.58824,18.58824,0,0,0
"KMOMT31","2013_06",3,20.23529,20.23529,0,0,3,20.23529,2,20,20,0,0,0,0,0,0,1,.2352941,.2352941
"KMOMT31","2013_07",3,63.90588,44.02353,1,9.941176,2,53.96471,0,0,0,2,51.82353,31.94118,1,12.08235,12.08235,0,0,0
"KMOMT31","2013_08",3,85.17647,85.17647,0,0,3,85.17647,1,47.05882,47.05882,1,14.58823,14.58823,1,23.52941,23.52941,0,0,0
"KMOMT32","2012_11",1,35.29412,-35.29412,1,35.29412,0,0,0,0,0,0,0,0,1,35.29412,-35.29412,0,0,0
"KMOMT32","2013_01",4,64.70588,-52.94118,3,58.82353,1,5.882353,4,64.70588,-52.94118,0,0,0,0,0,0,0,0,0
"KMOMT32","2013_02",4,88.23529,-88.23529,4,88.23529,0,0,1,35.29412,-35.29412,0,0,0,3,52.94118,-52.94118,0,0,0
"KMOMT32","2013_03",1,11.76471,-11.76471,1,11.76471,0,0,1,11.76471,-11.76471,0,0,0,0,0,0,0,0,0
"KMOMT32","2013_04",1,58.82353,58.82353,0,0,1,58.82353,1,58.82353,58.82353,0,0,0,0,0,0,0,0,0
"KMOMT32","2013_06",4,84.70588,61.17647,1,11.76471,3,72.94118,3,82.35294,58.82353,1,2.352941,2.352941,0,0,0,0,0,0
"KMOMT32","2013_07",2,14.11765,14.11765,0,0,2,14.11765,1,11.76471,11.76471,0,0,0,1,2.352941,2.352941,0,0,0
"KMOMT32","2013_08",1,9.411765,-9.411765,1,9.411765,0,0,1,9.411765,-9.411765,0,0,0,0,0,0,0,0,0
"KMOMT33","2013_01",1,2.352941,-2.352941,1,2.352941,0,0,1,2.352941,-2.352941,0,0,0,0,0,0,0,0,0
"KMOMT33","2013_05",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"KMOMT33","2013_07",1,3.529412,3.529412,0,0,1,3.529412,0,0,0,1,3.529412,3.529412,0,0,0,0,0,0
"KMOMT33","2013_08",29,11.94118,11.94118,0,0,29,11.94118,0,0,0,29,11.94118,11.94118,0,0,0,0,0,0
"KNBOK01","2012_12",1,1.176471,1.176471,0,0,1,1.176471,1,1.176471,1.176471,0,0,0,0,0,0,0,0,0
"KNBOK01","2013_03",2,2.352941,2.352941,0,0,2,2.352941,0,0,0,2,2.352941,2.352941,0,0,0,0,0,0
"KNBOK01","2013_09",1,23.52941,23.52941,0,0,1,23.52941,1,23.52941,23.52941,0,0,0,0,0,0,0,0,0
"KNBOK02","2012_12",1,23.52941,23.52941,0,0,1,23.52941,1,23.52941,23.52941,0,0,0,0,0,0,0,0,0
"KNBOK02","2013_05",1,2.352941,-2.352941,1,2.352941,0,0,1,2.352941,-2.352941,0,0,0,0,0,0,0,0,0
"KNBOK02","2013_08",7,10.58824,-10.58824,7,10.58824,0,0,6,7.411765,-7.411765,1,3.176471,-3.176471,0,0,0,0,0,0
"KNBOK02","2013_09",6,162,-20.82353,4,91.41177,2,70.58823,6,162,-20.82353,0,0,0,0,0,0,0,0,0
"KNBOK02","2013_10",5,23.52941,-18.82353,4,21.17647,1,2.352941,4,21.17647,-21.17647,1,2.352941,2.352941,0,0,0,0,0,0
"KNBOK03","2013_02",1,5.882353,-5.882353,1,5.882353,0,0,1,5.882353,-5.882353,0,0,0,0,0,0,0,0,0
"KNBOK03","2013_05",1,11.76471,-11.76471,1,11.76471,0,0,1,11.76471,-11.76471,0,0,0,0,0,0,0,0,0
"KNBOK03","2013_07",10,82.94118,59.41176,1,11.76471,9,71.17647,2,52.94118,52.94118,7,18.23529,18.23529,1,11.76471,-11.76471,0,0,0
"KNBOK03","2013_08",1,5.882353,5.882353,0,0,1,5.882353,0,0,0,1,5.882353,5.882353,0,0,0,0,0,0
"KNBOK03","2013_09",2,25.88235,25.88235,0,0,2,25.88235,1,14.11765,14.11765,1,11.76471,11.76471,0,0,0,0,0,0
"KNBOK04","2012_11",2,2.352941,-2.352941,2,2.352941,0,0,2,2.352941,-2.352941,0,0,0,0,0,0,0,0,0
"KNBOK04","2012_12",10,11.76471,-11.76471,10,11.76471,0,0,10,11.76471,-11.76471,0,0,0,0,0,0,0,0,0
"KNBOK04","2013_07",1,20,20,0,0,1,20,1,20,20,0,0,0,0,0,0,0,0,0
"KNBOK04","2013_09",2,47.37647,47.37647,0,0,2,47.37647,1,23.52941,23.52941,0,0,0,1,23.84706,23.84706,0,0,0
"KNBOK05","2013_02",2,28.35294,-28.35294,2,28.35294,0,0,0,0,0,0,0,0,2,28.35294,-28.35294,0,0,0
"KNBOK05","2013_03",1,118.8235,-118.8235,1,118.8235,0,0,0,0,0,0,0,0,1,118.8235,-118.8235,0,0,0
"KNBOK05","2013_05",2,4.705883,0,1,2.352941,1,2.352941,2,4.705883,0,0,0,0,0,0,0,0,0,0
"KNBOK05","2013_06",2,57.64706,-57.64706,2,57.64706,0,0,0,0,0,0,0,0,2,57.64706,-57.64706,0,0,0
"KNBOK05","2013_08",1,1.117647,-1.117647,1,1.117647,0,0,0,0,0,1,1.117647,-1.117647,0,0,0,0,0,0
"KNBOK06","2012_11",1,55.29412,-55.29412,1,55.29412,0,0,0,0,0,0,0,0,1,55.29412,-55.29412,0,0,0
"KNBOK06","2012_12",1,23.52941,-23.52941,1,23.52941,0,0,0,0,0,0,0,0,1,23.52941,-23.52941,0,0,0
"KNBOK06","2013_01",3,51.2,-43.50588,2,47.35294,1,3.847059,1,35.29412,-35.29412,0,0,0,2,15.90588,-8.211765,0,0,0
"KNBOK06","2013_02",1,5.882353,5.882353,0,0,1,5.882353,1,5.882353,5.882353,0,0,0,0,0,0,0,0,0
"KNBOK06","2013_03",3,28.23529,-28.23529,3,28.23529,0,0,3,28.23529,-28.23529,0,0,0,0,0,0,0,0,0
"KNBOK06","2013_04",3,99.5294,-52.47058,2,76,1,23.52941,3,99.5294,-52.47058,0,0,0,0,0,0,0,0,0
"KNBOK06","2013_05",3,35.29412,11.76471,1,11.76471,2,23.52941,3,35.29412,11.76471,0,0,0,0,0,0,0,0,0
"KNBOK06","2013_06",3,58.82353,11.76471,2,23.52941,1,35.29412,3,58.82353,11.76471,0,0,0,0,0,0,0,0,0
"KNBOK06","2013_07",7,86.47059,20.58824,5,32.94118,2,53.52941,7,86.47059,20.58824,0,0,0,0,0,0,0,0,0
"KNBOK06","2013_08",7,97.05882,39.41177,3,28.82353,4,68.23529,3,64.70588,64.70588,2,8.823529,-1.764706,2,23.52941,-23.52941,0,0,0
"KNBOK06","2013_10",2,23.52941,-23.52941,2,23.52941,0,0,2,23.52941,-23.52941,0,0,0,0,0,0,0,0,0
"KNBOK08","2012_12",7,14.41177,-7.352941,6,10.88235,1,3.529412,6,11.76471,-4.705883,0,0,0,1,2.647059,-2.647059,0,0,0
"KNBOK08","2013_01",4,20.29412,-20.29412,4,20.29412,0,0,3,17.64706,-17.64706,0,0,0,1,2.647059,-2.647059,0,0,0
"KNBOK08","2013_02",2,8.823529,-8.823529,2,8.823529,0,0,0,0,0,0,0,0,2,8.823529,-8.823529,0,0,0
"KNBOK08","2013_03",2,4.705883,4.705883,0,0,2,4.705883,0,0,0,1,1.176471,1.176471,1,3.529412,3.529412,0,0,0
"KNBOK08","2013_04",1,4,-4,1,4,0,0,0,0,0,0,0,0,1,4,-4,0,0,0
"KNBOK08","2013_05",3,4.941176,-3.294118,2,4.117647,1,.8235294,2,1.411765,.2352941,0,0,0,1,3.529412,-3.529412,0,0,0
"KNBOK08","2013_06",2,29.41176,29.41176,0,0,2,29.41176,0,0,0,1,23.52941,23.52941,1,5.882353,5.882353,0,0,0
"KNBOK08","2013_07",1,12.47059,-12.47059,1,12.47059,0,0,0,0,0,0,0,0,1,12.47059,-12.47059,0,0,0
"KNBOK11","2013_01",1,12.05882,12.05882,0,0,1,12.05882,0,0,0,0,0,0,1,12.05882,12.05882,0,0,0
"KNBOK11","2013_02",2,30,-30,2,30,0,0,0,0,0,0,0,0,2,30,-30,0,0,0
"KNBOK11","2013_03",10,180,-156.4706,7,168.2353,3,11.76471,6,141.1765,-117.6471,0,0,0,4,38.82353,-38.82353,0,0,0
"KNBOK11","2013_04",3,107.0588,-107.0588,3,107.0588,0,0,0,0,0,0,0,0,3,107.0588,-107.0588,0,0,0
"KNBOK11","2013_05",1,5.882353,-5.882353,1,5.882353,0,0,1,5.882353,-5.882353,0,0,0,0,0,0,0,0,0
"KNBOK11","2013_06",14,110.5882,-110.5882,14,110.5882,0,0,9,81.17647,-81.17647,5,29.41176,-29.41176,0,0,0,0,0,0
"KNBOK11","2013_07",2,35.29412,-35.29412,2,35.29412,0,0,1,11.76471,-11.76471,1,23.52941,-23.52941,0,0,0,0,0,0
"KNBOK11","2013_08",3,82.35294,-82.35294,3,82.35294,0,0,2,58.82353,-58.82353,1,23.52941,-23.52941,0,0,0,0,0,0
